Sr.No,Address,City,State_code,Country,Rental_Price,Deposit
4528,"Parkhill Secondary School, Aitken Street, Glasgow, G31 3LP, United Kingdom",Glasgow,Glasgow,UK,78818,
4529,"Glasgow City, G20 0BE, United Kingdom",Glasgow,Glasgow,UK,595440,
4530,"74 York Street, Laurieston, Glasgow, G2 8NJ, United Kingdom",Glasgow,Glasgow,UK,136092,
4531,"The Stables, Bell Street, Glasgow, G1 1LQ, United Kingdom",Glasgow,Glasgow,UK,99836,
4532,"Arlington Baths, Arlington Street, Glasgow, G3 6DU, United Kingdom",Glasgow,Glasgow,UK,415106,
4533,"Ashvale Crescent, Cowlairs, Glasgow, G21 1NE, United Kingdom",Glasgow,Glasgow,UK,73038,
4534,,Glasgow,Glasgow,UK,86700,
4535,"Oakfield Avenue, Glasgow, G12 8LL, United Kingdom",Glasgow,Glasgow,UK,78818,
4536,"30th Glasgow Scout Hall, Lammermoor Avenue, South Cardonald, Glasgow, G52 3BT, United Kingdom",Glasgow,Glasgow,UK,104565,
4537,"Shettleston, Shettleston Road/ Vesalius Street, Shettleston Road, Glasgow, G32 7NR, United Kingdom",Glasgow,Glasgow,UK,72513,
4538,"Doonfoot Road, Glasgow, G43 2XH, United Kingdom",Glasgow,Glasgow,UK,97209,
4539,"6 Woodside Terrace, Glasgow, G3 7UY, United Kingdom",Glasgow,Glasgow,UK,225944,
4540,"Millbrae Road, Glasgow, G42 9UF, United Kingdom",Glasgow,Glasgow,UK,396820,26273
4541,"Hughenden Terrace, Partickhill, Glasgow, G12 9XR, United Kingdom",Glasgow,Glasgow,UK,199146,
4542,"Kelvingrove Hotel, 944 Sauchiehall Street, Glasgow, G3 7TH, United Kingdom",Glasgow,Glasgow,UK,367815,
4543,"Glasgow City, G3 8PW, United Kingdom",Glasgow,Glasgow,UK,821594,
4544,"Glenmuir Drive, Househillwood, Glasgow, G53 6NG, United Kingdom",Glasgow,Glasgow,UK,65682,
4545,"11, 15, 17 North Claremont Street, Glasgow, G3 7LE, United Kingdom",Glasgow,Glasgow,UK,262725,
4546,"Burghead Drive, Linthouse, Glasgow, G51 4QQ, United Kingdom",Glasgow,Glasgow,UK,73038,
4547,"unnamed road, Glasgow, G15 8AG, United Kingdom",Glasgow,Glasgow,UK,105090,
4548,"Coll Street, Barnhill, Glasgow, G21 2BX, United Kingdom",Glasgow,Glasgow,UK,78818,
4549,"Kilcarty Drive, Glasgow, G71 7GL, United Kingdom",Glasgow,Glasgow,UK,141872,
4550,"Kersland Lane, North Kelvinside, Glasgow, G12 8SA, United Kingdom",Glasgow,Glasgow,UK,378324,
4551,"48 Clincart Road, Glasgow, G42 9DU, United Kingdom",Glasgow,Glasgow,UK,83547,
4552,"Glasgow City, G3 8AT, United Kingdom",Glasgow,Glasgow,UK,386942,
4553,"10 Kildonan Drive, Thornwood, Glasgow, G11 7XA, United Kingdom",Glasgow,Glasgow,UK,83547,
4554,"The Pinnacle Building, 160 Bothwell Street, Glasgow, G2 7EA, United Kingdom",Glasgow,Glasgow,UK,110345,
4555,"Sauchiehall Street / Kelvingrove Art Gallery, Sauchiehall Street, Glasgow, G3 7TH, United Kingdom",Glasgow,Glasgow,UK,136617,
4556,"Lancefield Quay, Glasgow, G3 8HE, United Kingdom",Glasgow,Glasgow,UK,147126,
4557,"104 Minerva Street, Glasgow, G3 8BY, United Kingdom",Glasgow,Glasgow,UK,108769,
4558,"28 Brandon Street, Glasgow, G31 1EQ, United Kingdom",Glasgow,Glasgow,UK,73038,
4559,"40-42 King's Park Road, Glasgow, G44 4SU, United Kingdom",Glasgow,Glasgow,UK,94056,
4560,"Gairbraid Terrace, Bargeddie, G69 7SN, United Kingdom",Glasgow,Glasgow,UK,72513,
4561,"20 Kildonan Drive, Glasgow, G11 7XG, United Kingdom",Glasgow,Glasgow,UK,94581,
4562,"White Street, Partickhill, Glasgow, G11 5EQ, United Kingdom",Glasgow,Glasgow,UK,85649,
4563,"45 Milnpark Gardens, Glasgow, G41 1DP, United Kingdom",Glasgow,Glasgow,UK,145025,
4564,38692 Talbot Dr,Glasgow,Glasgow,UK,1090414,
4565,"7 Riverview Gardens, Glasgow, G5 8EG, United Kingdom",Glasgow,Glasgow,UK,252216,
4566,"Honeywell Drive, Cardowan, G33 6GG, United Kingdom",Glasgow,Glasgow,UK,288998,
4567,"Elign Place, 240 Bath Street, Glasgow, G2 4JW, United Kingdom",Glasgow,Glasgow,UK,310016,
4568,"9 Park Circus, Glasgow, G3 6AX, United Kingdom",Glasgow,Glasgow,UK,278489,
4569,"46 Buccleuch Street, Glasgow, G3 6PQ, United Kingdom",Glasgow,Glasgow,UK,104565,
4570,"Glasgow City, G42 7RS, United Kingdom",Glasgow,Glasgow,UK,427086,
4571,"Cumberland Street, Laurieston, Glasgow, G5 0SH, United Kingdom",Glasgow,Glasgow,UK,115074,
4572,"19 Lyndhurst Gardens, Queen's Cross, Glasgow, G20 6QX, United Kingdom",Glasgow,Glasgow,UK,83547,
4573,"Nisa Local, Lancefield Quay, Glasgow, G3 8HA, United Kingdom",Glasgow,Glasgow,UK,360669,26273
4574,"21 Kilmailing Road, New Cathcart, Glasgow, G44 5UJ, United Kingdom",Glasgow,Glasgow,UK,89327,
4575,"26 Kennedy Path, Glasgow, G4 0PP, United Kingdom",Glasgow,Glasgow,UK,147126,
4576,"Tesco Express, Kent Road, Glasgow, G3 7EF, United Kingdom",Glasgow,Glasgow,UK,146601,
4577,"Core Citi Lets, 61 Rose Street, Glasgow, G3 6SQ, United Kingdom",Glasgow,Glasgow,UK,146601,
4578,"91 Dowanhill Street, Partickhill, Glasgow, G12 9EG, United Kingdom",Glasgow,Glasgow,UK,157110,
4579,"994 Maryhill Road, Glasgow, G20 9TG, United Kingdom",Glasgow,Glasgow,UK,89327,
4580,"For Fika Sake, Keith Court, Partickhill, Glasgow, G11 6QW, United Kingdom",Glasgow,Glasgow,UK,110345,
4581,"Woodlands Terrace, Glasgow, G3 6DF, United Kingdom",Glasgow,Glasgow,UK,288998,
4582,"Dalhousie Court, West Graham Street, Glasgow, G4 9LL, United Kingdom",Glasgow,Glasgow,UK,126108,
4583,"Clydeside Expressway, Glasgow, G3 8GL, United Kingdom",Glasgow,Glasgow,UK,197254,
4584,"Finnieston Street, Glasgow, G3 8HD, United Kingdom",Glasgow,Glasgow,UK,146601,
4585,,Glasgow,Glasgow,UK,104565,
4586,"82 Templeton Street, Hutchesontown, Glasgow, G40 1DW, United Kingdom",Glasgow,Glasgow,UK,136617,
4587,"196 St. George's Road, Glasgow, G3 6JP, United Kingdom",Glasgow,Glasgow,UK,83967,
4588,"Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",Glasgow,Glasgow,UK,165517,
4589,"Glasgow City, G12 8BW, United Kingdom",Glasgow,Glasgow,UK,547730,
4590,"160 Fergus Drive, North Kelvinside, Glasgow, G20 6AT, United Kingdom",Glasgow,Glasgow,UK,115074,
4591,"Marchbank Gardens, Paisley, PA1 3JD, United Kingdom",Glasgow,Glasgow,UK,78818,
4592,"Everard Drive, Balgrayhill, Glasgow, G21 1XH, United Kingdom",Glasgow,Glasgow,UK,115074,
4593,"Randolph Gate, Glasgow, G11 7DE, United Kingdom",Glasgow,Glasgow,UK,146601,
4594,"60 Wilson Street, Glasgow, G1 1UZ, United Kingdom",Glasgow,Glasgow,UK,147126,
4595,"The Griffin, 266 Bath Street, Glasgow, G2 4JP, United Kingdom",Glasgow,Glasgow,UK,99836,
4596,"Glasgow City, G20 0PD, United Kingdom",Glasgow,Glasgow,UK,396925,
4597,"39 Greendyke Street, Hutchesontown, Glasgow, G1 5PS, United Kingdom",Glasgow,Glasgow,UK,63054,
4598,"Grant Street, Glasgow, G3 6HJ, United Kingdom",Glasgow,Glasgow,UK,152381,
4599,"Adamswell Street, Petershill, Glasgow, G21 4DD, United Kingdom",Glasgow,Glasgow,UK,81445,
4600,"St Joseph's Primary School, 39 Raglan Street, Glasgow, G4 9QX, United Kingdom",Glasgow,Glasgow,UK,73563,
4601,"The Press Bar, Albion Street, Glasgow, G1 1EX, United Kingdom",Glasgow,Glasgow,UK,252216,
4602,"Carrington Street, Glasgow, G4 9AJ, United Kingdom",Glasgow,Glasgow,UK,168144,
4603,"Cathcart House, 60 Inverlair Avenue, Glasgow, G43 2AU, United Kingdom",Glasgow,Glasgow,UK,131363,
4604,"Co-operative Building, Carnoustie Street, Glasgow, G5 8PN, United Kingdom",Glasgow,Glasgow,UK,94056,
4605,"Woodside Halls, 36 Glenfarg Street, Glasgow, G20 7QE, United Kingdom",Glasgow,Glasgow,UK,110345,
4606,"Glasgow City, G44 5LQ, United Kingdom",Glasgow,Glasgow,UK,633168,
4607,"Nisa Local, Lancefield Quay, Glasgow, G3 8HA, United Kingdom",Glasgow,Glasgow,UK,360669,26273
4608,"Burnhill Street, Rutherglen, G73 2SF, United Kingdom",Glasgow,Glasgow,UK,65682,
4609,"90 Mavisbank Gardens, Glasgow, G51 1HF, United Kingdom",Glasgow,Glasgow,UK,115599,
4610,"95 Mount Annan Drive, Glasgow, G44 4RX, United Kingdom",Glasgow,Glasgow,UK,157635,
4611,"531 Alexandra Parade, Glasgow, G31 3BQ, United Kingdom",Glasgow,Glasgow,UK,136617,
4612,"Tesco Express, 229 Dumbarton Road, Partickhill, Glasgow, G11 6UN, United Kingdom",Glasgow,Glasgow,UK,126108,
4613,"Glasgow City, G4 0TH, United Kingdom",Glasgow,Glasgow,UK,442219,
4614,"West Prince's Street, Glasgow, G4 9BZ, United Kingdom",Glasgow,Glasgow,UK,147126,
4615,"44 Airlie Street, Partickhill, Glasgow, G12 9SW, United Kingdom",Glasgow,Glasgow,UK,121905,
4616,"Glasgow City, G12 8RQ, United Kingdom",Glasgow,Glasgow,UK,507480,
4617,"Fox Street, Laurieston, Glasgow, G1 4AX, United Kingdom",Glasgow,Glasgow,UK,220689,
4618,"Colintraive Crescent, Glasgow, G33 1BJ, United Kingdom",Glasgow,Glasgow,UK,146601,
4619,"Laurel Street, Glasgow, G11 7QX, United Kingdom",Glasgow,Glasgow,UK,115074,
4620,"Great Western Road / Bearsden Road, Great Western Road, Low Knightswood, Glasgow, G13 2YB, United Kingdom",Glasgow,Glasgow,UK,131363,
4621,"7 St Andrew's Square, Glasgow, G1 5PJ, United Kingdom",Glasgow,Glasgow,UK,136617,
4622,"Wilton Crescent, Queen's Cross, Glasgow, G20 6RD, United Kingdom",Glasgow,Glasgow,UK,372650,26273
4623,"Bearford Drive, Glasgow, G52 2JG, United Kingdom",Glasgow,Glasgow,UK,104565,
4624,,Glasgow,Glasgow,UK,125583,
4625,"Wyndford Road, Wyndford, Glasgow, G20 8EX, United Kingdom",Glasgow,Glasgow,UK,104565,
4626,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",Glasgow,Glasgow,UK,126108,
4627,"Minard Road / Waverley Gardens, Minard Road, Shawmoss, Glasgow, G41 3EB, United Kingdom",Glasgow,Glasgow,UK,104565,
4628,"Brora Road, Bishopbriggs, G64 1HT, United Kingdom",Glasgow,Glasgow,UK,149754,
4629,"74 York Street, Laurieston, Glasgow, G2 8NJ, United Kingdom",Glasgow,Glasgow,UK,168144,
4630,"Cathcart House, 60 Inverlair Avenue, Glasgow, G43 2AU, United Kingdom",Glasgow,Glasgow,UK,136617,
4631,"Websters Theatre, Great Western Road, Glasgow, G4 9JA, United Kingdom",Glasgow,Glasgow,UK,310016,
4632,"5 Lloyd Street, Glasgow, G31 2PE, United Kingdom",Glasgow,Glasgow,UK,141872,
4633,"11 Park Terrace, Glasgow, G3 6BY, United Kingdom",Glasgow,Glasgow,UK,256420,
4634,"Abbeycraig Road, Rogerfield, Gartloch, G34 0DP, United Kingdom",Glasgow,Glasgow,UK,73038,
4635,"Bank Street, 52-54 Bank Street, North Kelvinside, Glasgow, G12 8LZ, United Kingdom",Glasgow,Glasgow,UK,220689,
4636,"Campbell Street, Glasgow, G20 0PD, United Kingdom",Glasgow,Glasgow,UK,98260,
4637,"Barrland Street, Glasgow, G41 1BG, United Kingdom",Glasgow,Glasgow,UK,115599,
4638,"Glasgow City, G3 8AT, United Kingdom",Glasgow,Glasgow,UK,552774,
4639,"73 Hanson Street, Glasgow, G31 2HF, United Kingdom",Glasgow,Glasgow,UK,131363,
4640,"22 Great Dovehill, Glasgow, G1 5DN, United Kingdom",Glasgow,Glasgow,UK,136617,
4641,"93 Acacia Way, Cambuslang, G72 7ZY, United Kingdom",Glasgow,Glasgow,UK,157635,
4642,"Cathcart House, 60 Inverlair Avenue, Glasgow, G43 2AU, United Kingdom",Glasgow,Glasgow,UK,141872,
4643,"Cenby, Rose Street, Glasgow, G3 6SQ, United Kingdom",Glasgow,Glasgow,UK,152381,
4644,"11, 15, 17 North Claremont Street, Glasgow, G3 7LE, United Kingdom",Glasgow,Glasgow,UK,273234,
4645,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",Glasgow,Glasgow,UK,147126,
4646,"178 Bellfield Street, Glasgow, G31 1RD, United Kingdom",Glasgow,Glasgow,UK,115599,
4647,"Great Western Road, Glasgow, G12 0BJ, United Kingdom",Glasgow,Glasgow,UK,189162,
4648,"Tingle, 33 Mitchell Street, Glasgow, G1 3LN, United Kingdom",Glasgow,Glasgow,UK,396820,26273
4649,"Manresa Place, Glasgow, G4 9SZ, United Kingdom",Glasgow,Glasgow,UK,136617,
4650,"10 Glenfinnan Drive, Wyndford, Glasgow, G20 8HN, United Kingdom",Glasgow,Glasgow,UK,231198,
4651,"Glasgow City, G1 1BL, United Kingdom",Glasgow,Glasgow,UK,560235,
4652,"80 Ark Lane, Glasgow, G31 2NG, United Kingdom",Glasgow,Glasgow,UK,189162,
4653,"Lymburn Street, Glasgow, G3 8PD, United Kingdom",Glasgow,Glasgow,UK,157110,
4654,"Anniesland Court, Crow Road, Glasgow, G13 1ET, United Kingdom",Glasgow,Glasgow,UK,115599,
4655,"Glasgow City, G3 6LJ, United Kingdom",Glasgow,Glasgow,UK,356781,
4656,"Bearsden Road, Glasgow, G13 1DH, United Kingdom",Glasgow,Glasgow,UK,99836,
4657,"Dover Street, Glasgow, G3 7ER, United Kingdom",Glasgow,Glasgow,UK,125583,
4658,"Meadowside Quay Walk, Thornwood, Glasgow, G11 6AW, United Kingdom",Glasgow,Glasgow,UK,168144,
4659,"Co-operative Building, Carnoustie Street, Glasgow, G5 8PN, United Kingdom",Glasgow,Glasgow,UK,262725,
4660,"Glasgow City, G42 7LJ, United Kingdom",Glasgow,Glasgow,UK,600485,
4661,"17 Banavie Road, Partickhill, Glasgow, G11 5AW, United Kingdom",Glasgow,Glasgow,UK,472380,
4662,"Errol Gardens, Hutchesontown, Glasgow, G5 0RA, United Kingdom",Glasgow,Glasgow,UK,94056,
4663,"Tiffney's, Otago Street, North Kelvinside, Glasgow, G12 8JJ, United Kingdom",Glasgow,Glasgow,UK,162890,
4664,"The Herald Building, Albion Street, Glasgow, G1 1EX, United Kingdom",Glasgow,Glasgow,UK,104565,
4665,,Glasgow,Glasgow,UK,97209,
4666,"Pentland Road / No 140, Pentland Road, Glasgow, G43 2AR, United Kingdom",Glasgow,Glasgow,UK,170772,
4667,"Glasgow City, G40 3PG, United Kingdom",Glasgow,Glasgow,UK,482364,
4668,"Glasgow City, G3 8AR, United Kingdom",Glasgow,Glasgow,UK,341648,
4669,"Glasgow City, G40 1AJ, United Kingdom",Glasgow,Glasgow,UK,439697,
4670,"Non Viet, Sauchiehall Street, Glasgow, G2 3LX, United Kingdom",Glasgow,Glasgow,UK,63054,
4671,"Kentigern House, 65 Brown Street, Laurieston, Glasgow, G2 8EX, United Kingdom",Glasgow,Glasgow,UK,115599,
4672,,Glasgow,Glasgow,UK,104565,
4673,"Beresford, Garnet Street, Glasgow, G3 6TR, United Kingdom",Glasgow,Glasgow,UK,104565,
4674,"Grandtully Drive, The Butney, Glasgow, G12 0DP, United Kingdom",Glasgow,Glasgow,UK,99836,
4675,"Letham Oval, Bishopbriggs, G64 1XX, United Kingdom",Glasgow,Glasgow,UK,86700,
4676,"Newcroft Drive, Glasgow, G44 5RT, United Kingdom",Glasgow,Glasgow,UK,94581,
4677,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",Glasgow,Glasgow,UK,120854,
4678,"Kentigern House, 65 Brown Street, Laurieston, Glasgow, G2 8EX, United Kingdom",Glasgow,Glasgow,UK,261990,10509
4679,"Glasgow City, G5 9AL, United Kingdom",Glasgow,Glasgow,UK,743722,
4680,"Lloyd Court, Rutherglen, G73 1NR, United Kingdom",Glasgow,Glasgow,UK,109820,
4681,"67 Oban Drive, Glasgow, G20 6AE, United Kingdom",Glasgow,Glasgow,UK,184433,
4682,"125 Novar Drive, Partickhill, Glasgow, G12 9SX, United Kingdom",Glasgow,Glasgow,UK,110345,
4683,"1243 Cathcart Road, Glasgow, G44 4BA, United Kingdom",Glasgow,Glasgow,UK,94056,
4684,"9-15 Buccleuch Street, Glasgow, G3 6SJ, United Kingdom",Glasgow,Glasgow,UK,178128,
4685,"62 Saltoun Street, Glasgow, G12 9BE, United Kingdom",Glasgow,Glasgow,UK,136092,
4686,"Kessington Farm Way, Bearsden, G61 2QG, United Kingdom",Glasgow,Glasgow,UK,273234,
4687,"FootAsylum, Argyle Street, Glasgow, G2 8BH, United Kingdom",Glasgow,Glasgow,UK,157110,
4688,"North Lanarkshire, G71 6NT, United Kingdom",Glasgow,Glasgow,UK,266299,
4689,"Easter Garngaber Road, Lenzie, G66 4LN, United Kingdom",Glasgow,Glasgow,UK,183908,
4690,,Glasgow,Glasgow,UK,115074,
4691,"Purdon Street, Partickhill, Glasgow, G11 6AJ, United Kingdom",Glasgow,Glasgow,UK,136092,
4692,"Glasgow City, G3 7TX, United Kingdom",Glasgow,Glasgow,UK,834100,
4693,"Spar, Port Dundas Road, Glasgow, G4 0HF, United Kingdom",Glasgow,Glasgow,UK,136092,
4694,"22 Carleston Street, Glasgow, G21 1TA, United Kingdom",Glasgow,Glasgow,UK,70936,
4695,"25B Whitehill Place, Glasgow, G31 2BA, United Kingdom",Glasgow,Glasgow,UK,73563,
4696,"Granville Street, Glasgow, G3 7BY, United Kingdom",Glasgow,Glasgow,UK,262725,
4697,"544 Paisley Road West, Ibroxholm, Glasgow, G51 1RN, United Kingdom",Glasgow,Glasgow,UK,110345,
4698,"Haughview Terrace, Hutchesontown, Glasgow, G5 0HB, United Kingdom",Glasgow,Glasgow,UK,126108,
4699,"5 Kingsborough Gardens, Partickhill, Glasgow, G12 9NL, United Kingdom",Glasgow,Glasgow,UK,126108,
4700,"Willowbank Community Garden, Willowbank Crescent, Glasgow, G3 6NA, United Kingdom",Glasgow,Glasgow,UK,126108,
4701,"341 Glasgow Harbour Terraces, Glasgow, G11 6BH, United Kingdom",Glasgow,Glasgow,UK,125583,
4702,"Glasgow City, G31 3SB, United Kingdom",Glasgow,Glasgow,UK,442219,
4703,"FootAsylum, Argyle Street, Glasgow, G2 8BH, United Kingdom",Glasgow,Glasgow,UK,183908,
4704,"265 Whitehill Street, Glasgow, G31 2PF, United Kingdom",Glasgow,Glasgow,UK,97209,
4705,"Douglas Gate, Cambuslang, G72 8DE, United Kingdom",Glasgow,Glasgow,UK,178653,
4706,"Douglas Laing &amp; Co Ltd, 18 Lynedoch Crescent, Glasgow, G3 6EQ, United Kingdom",Glasgow,Glasgow,UK,420360,
4707,"Ruchill Park Golf Course, Brassey Street, Eastpark, Glasgow, G20 9HP, United Kingdom",Glasgow,Glasgow,UK,83547,
4708,"24 High Street, Glasgow, G1 1QF, United Kingdom",Glasgow,Glasgow,UK,446633,42036
4709,"Fortis Student Living Central House, 50 - 58 Jamaica Street, Laurieston, Glasgow, G1 4QG, United Kingdom",Glasgow,Glasgow,UK,100151,
4710,"Ardgowan Terrace, Radnor Street, Glasgow, G3 7UB, United Kingdom",Glasgow,Glasgow,UK,123481,
4711,"11 Rosslyn Terrace, Partickhill, Glasgow, G12 9NB, United Kingdom",Glasgow,Glasgow,UK,325779,10509
4712,"Glasgow City, G12 8PS, United Kingdom",Glasgow,Glasgow,UK,630646,
4713,,Glasgow,Glasgow,UK,168144,
4714,"7 St. Mungo Place, Glasgow, G4 0PB, United Kingdom",Glasgow,Glasgow,UK,115599,
4715,"6 Riverview Place, Glasgow, G5 8EB, United Kingdom",Glasgow,Glasgow,UK,110345,
4716,"Barnbeth Road, South Cardonald, Glasgow, G53 5UQ, United Kingdom",Glasgow,Glasgow,UK,336604,26273
4717,"Barnes Building, Buccleuch Lane, Glasgow, G3 6SG, United Kingdom",Glasgow,Glasgow,UK,146601,
4718,"Westbank Quadrant, Glasgow, G12 8NT, United Kingdom",Glasgow,Glasgow,UK,294252,
4719,"Buchanan Galleries, North Frederick Path, Glasgow, G1 2BG, United Kingdom",Glasgow,Glasgow,UK,120854,
4720,"46 Buccleuch Street, Glasgow, G3 6PQ, United Kingdom",Glasgow,Glasgow,UK,104565,
4721,"Arthur Walk, Cambuslang, G72 8FG, United Kingdom",Glasgow,Glasgow,UK,194417,
4722,"Glasgow City, G3 6SF, United Kingdom",Glasgow,Glasgow,UK,512524,
4723,"9-11 Kelvinside Gardens East, Queen's Cross, Glasgow, G20 6BD, United Kingdom",Glasgow,Glasgow,UK,136092,
4724,,Glasgow,Glasgow,UK,83547,
4725,"Barrmill Road, Glasgow, G43 1EL, United Kingdom",Glasgow,Glasgow,UK,94581,
4726,"178 Kenmure Street, Glasgow, G41 2QX, United Kingdom",Glasgow,Glasgow,UK,577995,
4727,"Glasgow, Battlefield, SCT, GB",Glasgow,Glasgow,UK,63054,9459
4728,"22 Mavisbank Gardens, Glasgow, G51 1HF, United Kingdom",Glasgow,Glasgow,UK,128736,
4729,"Glasgow City, G4 9AE, United Kingdom",Glasgow,Glasgow,UK,349215,
4730,"The Square, Marlborough Avenue, Glasgow, G11 7BP, United Kingdom",Glasgow,Glasgow,UK,126108,
4731,,Glasgow,Glasgow,UK,136617,
4732,"St Charles Primary School, Harvester Avenue, Uddingston, G72 7ZU, United Kingdom",Glasgow,Glasgow,UK,294252,21018
4733,"29 Alyth Crescent, Clarkston, G76 8PD, United Kingdom",Glasgow,Glasgow,UK,126108,
4734,"Baliol Street, Glasgow, G3 6UT, United Kingdom",Glasgow,Glasgow,UK,367815,
4735,"34 Finlay Drive, Glasgow, G31 2QX, United Kingdom",Glasgow,Glasgow,UK,420781,26273
4736,"Baltic Chambers, Argyle Street, Glasgow, G2 8DP, United Kingdom",Glasgow,Glasgow,UK,136092,
4737,"2465 Dumbarton Road, Glasgow, G14 0PT, United Kingdom",Glasgow,Glasgow,UK,83547,
4738,"6 Crown Circus, Partickhill, Glasgow, G12 9HD, United Kingdom",Glasgow,Glasgow,UK,257471,
4739,"St Joseph's RC Church, 14 Fullarton Avenue, Glasgow, G32 8NJ, United Kingdom",Glasgow,Glasgow,UK,94581,
4740,"Waverley Gardens, Glasgow, G41 2DN, United Kingdom",Glasgow,Glasgow,UK,89327,
4741,"74 York Street, Laurieston, Glasgow, G2 8NJ, United Kingdom",Glasgow,Glasgow,UK,146601,
4742,"Melrose Avenue, Rutherglen, G73 3BT, United Kingdom",Glasgow,Glasgow,UK,104565,
4743,"Kelvin Medical Centre, 96 Napiershall Street, Queen's Cross, Glasgow, G20 6HS, United Kingdom",Glasgow,Glasgow,UK,78818,
4744,"6 Hillhead Street, North Kelvinside, Glasgow, G12 8PY, United Kingdom",Glasgow,Glasgow,UK,149754,
4745,"52, 54 Fortrose Street, Partickhill, Glasgow, G11 5LP, United Kingdom",Glasgow,Glasgow,UK,157110,
4746,"Brownhill Road, Glasgow, G43 2AD, United Kingdom",Glasgow,Glasgow,UK,89327,
4747,"12 Battlefield Gardens, Glasgow, G42 9JW, United Kingdom",Glasgow,Glasgow,UK,126108,
4748,"Glasgow City, G41 5AE, United Kingdom",Glasgow,Glasgow,UK,1231130,
4749,"Dalhousie Court, West Graham Street, Glasgow, G4 9LL, United Kingdom",Glasgow,Glasgow,UK,136617,
4750,"Ben Vorlich Drive, Darnley Mains, Glasgow, G53 7PG, United Kingdom",Glasgow,Glasgow,UK,115599,
4751,"20 Hughenden Gardens, Partickhill, Glasgow, G12 9XW, United Kingdom",Glasgow,Glasgow,UK,155534,
